图片,价格,价格1,名称_链接,名称,skcolor_ljg,promowords,pcommit,店铺_链接,店铺,关键词,pobtn_链接,pobtn
,15.80,15.80,https://item.jd.com/69285386727.html,甘菲【俄罗斯国家馆】进口俄罗斯纯黑苦巧克力天然可可零食礼物圣诞节 85%1块X100克,巧克力,甘菲【俄罗斯国家馆】进口俄罗斯纯黑苦巧克力天然可可零食礼物圣诞节 85%1块X100克,2000+条评价,https://mall.jd.com/index-10024437.html?from=pc,俄罗斯国家馆,"
						",https://cart.jd.com/gate.action?pid=69285386727&pcount=1&ptype=1,加入购物车
,32.00,32.00,https://item.jd.com/10045149724033.html,意大利原装进口零食迷你礼盒伴手礼品Eda's艾达的世界宝箱盒装金币钱币形状牛奶巧克力80g约14片装 金色宝箱巧克力,巧克力,发顺丰快运，夏天送冰袋保温袋泡沫箱保温包装此处购买瓢虫巧克力礼盒装,100+条评价,https://mall.jd.com/index-11828113.html?from=pc,优唯谷进口食品专营店,"
								放心购
						",https://cart.jd.com/gate.action?pid=10045149724033&pcount=1&ptype=1,加入购物车
,29.90,29.90,https://item.jd.com/10047936303802.html,好时（HERSHEY’S） HERSHEY’S/好时曲奇牛奶巧克力排块210g桶装家庭装新老包装随机 牛奶210g,巧克力,好时（HERSHEY’S） HERSHEY’S/好时曲奇牛奶巧克力排块210g桶装家庭装新老包装随机 牛奶210g,100+条评价,https://mall.jd.com/index-24923.html?from=pc,喜年华食品旗舰店,"
						",https://cart.jd.com/gate.action?pid=10047936303802&pcount=1&ptype=1,加入购物车
,26.50,26.50,https://item.jd.com/10062229322932.html,瑞特滋（RITTER SPORT）德国进口榛果仁巧克力 夹心牛奶什锦巧克力 零食品 原瑞特斯波德 夹心牛奶巧克力什锦酸奶味72g,巧克力,巧克力德国进口，商品国内分装。请知晓。,83条评价,https://mall.jd.com/index-182873.html?from=pc,智勇食品专营店,"
								2件7.5折
						",https://cart.jd.com/gate.action?pid=10062229322932&pcount=1&ptype=1,加入购物车
,39.90,39.90,https://item.jd.com/10043044644254.html,"蹦蹦（BonBon）原味夹心巧克力450g 进口巧克力球 结婚喜糖  黑巧克力 休闲零食 口味自选30粒,付款后找客服备注",巧克力,"夏天可能会化,介意慎拍,化了不退不换不赔偿，有2个产地，请知晓。",200+条评价,https://mall.jd.com/index-182873.html?from=pc,智勇食品专营店,"
								2件9折
						",https://cart.jd.com/gate.action?pid=10043044644254&pcount=1&ptype=1,加入购物车
,129.80,129.80,https://item.jd.com/10036127269058.html,不二家（FUJIYa） 24克(2支)双棒巧克力棒棒糖 娃娃头造型朱古力棒棒糖儿童节礼物日本进口 12板/24支(整盒),巧克力,不二家（FUJIYa） 24克(2支)双棒巧克力棒棒糖 娃娃头造型朱古力棒棒糖儿童节礼物日本进口 12板/24支(整盒),1000+条评价,https://mall.jd.com/index-11309736.html?from=pc,不二家食品旗舰店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=10036127269058&pcount=1&ptype=1,加入购物车
,79.90,79.90,https://item.jd.com/10062413125173.html,爱普诗瑞士进口黑巧克力 巧克力礼盒情人节圣诞节礼物送女友 98%黑巧80g【2盒装 0蔗糖】,巧克力,爱普诗瑞士进口黑巧克力 巧克力礼盒情人节圣诞节礼物送女友 98%黑巧80g【2盒装 0蔗糖】,500+条评价,https://mall.jd.com/index-852623.html?from=pc,爱诗冰客旗舰店,"
								2件8.5折
						",https://cart.jd.com/gate.action?pid=10062413125173&pcount=1&ptype=1,加入购物车
,55.00,55.00,https://item.jd.com/100042809955.html,"
吉利莲 比利时进口海马形榛子夹心黑巧克力年货圣诞生日礼物8粒礼盒82g",巧克力,"【比利时进口】经典配比，丝滑醇香，传承榛仁夹心秘方,坚持选用优质西非可可果为原料，入口丝滑，口感细腻，客服热线：15980593503,更多猛戳~",10万+条评价,https://mall.jd.com/index-1000372082.html?from=pc,吉利莲官方京东自营旗舰店,"
								自营
								新品
								满49-10
						",https://cart.jd.com/gate.action?pid=100042809955&pcount=1&ptype=1,加入购物车
,19.80,19.80,https://item.jd.com/10039160886828.html,乐天（LOTTE）韩国进口乐天黑巧克力豆72%加纳黑巧克力86g/罐夹心休闲儿童零食 72% 巧克力86g,巧克力,乐天（LOTTE）韩国进口乐天黑巧克力豆72%加纳黑巧克力86g/罐夹心休闲儿童零食 72% 巧克力86g,500+条评价,https://mall.jd.com/index-57865.html?from=pc,牧丰物语旗舰店,"
								满198-98
						",https://cart.jd.com/gate.action?pid=10039160886828&pcount=1&ptype=1,加入购物车
,129.00,129.00,https://item.jd.com/10054742793597.html,赞誉 俄罗斯进口黑可可苦巧克力无蔗糖健身运动休闲零食酒心圣诞节礼物女神节 100%75%爱尔兰白兰地松露5种各一,巧克力,俄罗斯国家馆官方认证！一块包邮,1万+条评价,https://mall.jd.com/index-10024437.html?from=pc,俄罗斯国家馆,"
						",https://cart.jd.com/gate.action?pid=10054742793597&pcount=1&ptype=1,加入购物车
,18.80,18.80,https://item.jd.com/10026765887014.html,德芙（Dove） 德芙Dove牛奶花生巧克力豆碗装桶装M豆混合口味mms巧克力豆 M&M’S巧克力豆（牛奶）100g,巧克力,分享桶装欢乐M豆妙趣不停约20小包,200+条评价,https://mall.jd.com/index-10098896.html?from=pc,万佳惠休闲食品专营店,"
						",https://cart.jd.com/gate.action?pid=10026765887014&pcount=1&ptype=1,加入购物车
,46.80,46.80,https://item.jd.com/100044945489.html,富璐达 蓝莓夹心巧克力155g 日本进口 喜糖婚庆圣诞节糖果零食休闲小吃,巧克力,富璐达 蓝莓夹心巧克力155g 日本进口 喜糖婚庆圣诞节糖果零食休闲小吃,0条评价,https://mall.jd.com/index-1000450474.html?from=pc,玩菓子屋京东自营旗舰店,"
								自营
								2件8折
						",https://cart.jd.com/gate.action?pid=100044945489&pcount=1&ptype=1,加入购物车
,43.00,43.00,https://item.jd.com/10025516225164.html,好时（HERSHEY'S） kisses好时之吻巧克力排块牛奶巧克力1kg婚庆喜糖果零食散装批发38 【好时之吻】滴水炫彩多口味巧克力（散装） 200g,巧克力,好时（HERSHEY'S） kisses好时之吻巧克力排块牛奶巧克力1kg婚庆喜糖果零食散装批发38 【好时之吻】滴水炫彩多口味巧克力（散装） 200g,100+条评价,https://mall.jd.com/index-10143715.html?from=pc,凌锋食品专营店,"
						",https://cart.jd.com/gate.action?pid=10025516225164&pcount=1&ptype=1,加入购物车
,63.80,63.80,https://item.jd.com/10020626632560.html,德芙（Dove） 新货巧克力礼盒装碗装喜糖伴手礼【新老包装随机发】圣诞节糖果零食礼盒装 【2碗】摩卡榛仁+什锦三口味,巧克力,日期新鲜，香醇可口,2万+条评价,https://mall.jd.com/index-24923.html?from=pc,喜年华食品旗舰店,"
						",https://cart.jd.com/gate.action?pid=10020626632560&pcount=1&ptype=1,加入购物车
,109.90,109.90,https://item.jd.com/10057861381045.html,M&M'S 妙趣畅享牛奶夹心巧克力mm豆  散装组合大礼包  儿童休闲零食网红糖果情人节送女友 MMS巧克力豆1000g（约72袋左右）,巧克力,mm豆会场火热上线，缤纷派对，快到碗里来，送礼优选，仪式感满满【儿童节礼物】【生日礼物】【高端礼物】【送运费险】点击,26条评价,https://mall.jd.com/index-11888970.html?from=pc,德芙晶欧专卖店,"
						",https://cart.jd.com/gate.action?pid=10057861381045&pcount=1&ptype=1,加入购物车
,16.50,16.50,https://item.jd.com/27392239163.html,瑞特滋（RITTER SPORT）德国进口果仁巧克力 原瑞特斯波德  榛子夹心巧克力排块 年货零食 61%尼加拉瓜黑巧克力100g,巧克力,"目前有多种类型包装，随机发！注意！请知晓！瑞特斯波德=瑞特滋=RitterSport夏天可能会化,介意慎拍,化了不退不换不赔偿。",1万+条评价,https://mall.jd.com/index-182873.html?from=pc,智勇食品专营店,"
								满49-9
						",https://cart.jd.com/gate.action?pid=27392239163&pcount=1&ptype=1,加入购物车
,49.90,49.90,https://item.jd.com/10066117434046.html,德芙（Dove） 巧克力礼盒装生日礼物女生圣诞节送女友礼物婚庆零食糖果巧克力 德芙金色金典礼盒,巧克力,德芙（Dove） 巧克力礼盒装生日礼物女生圣诞节送女友礼物婚庆零食糖果巧克力 德芙金色金典礼盒,1万+条评价,https://mall.jd.com/index-11627109.html?from=pc,德芙礼盒旗舰店,"
						",https://cart.jd.com/gate.action?pid=10066117434046&pcount=1&ptype=1,加入购物车
,31.00,31.00,https://item.jd.com/10030118974943.html,巧乐思 麦丽素桶装520g可可脂牛奶黑巧克力豆麦芽脆芯球散装怀旧儿时休闲零食送女友孩子礼物 牛奶口味可可脂520g桶装,巧克力,精选可可，丝滑口感，醇香酥脆，纯可可脂,500+条评价,https://mall.jd.com/index-10517511.html?from=pc,巧乐思百鑫利仁专卖店,"
								满62-7
						",https://cart.jd.com/gate.action?pid=10030118974943&pcount=1&ptype=1,加入购物车
,39.80,39.80,https://item.jd.com/10024940989993.html,金丝猴 麦丽素提桶装袋装跳麦丽多味选麦芽脆心巧克力球休闲零食年货圣诞节伴手礼 麦丽素23g*30袋,巧克力,多种规格袋装桶装可选，儿时回忆零食,2000+条评价,https://mall.jd.com/index-595963.html?from=pc,功晓食品专营店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=10024940989993&pcount=1&ptype=1,加入购物车
,28.80,28.80,https://item.jd.com/10042024811313.html,金丝猴巧克力五色板50g*20条代可可脂巧克力棒白巧克力牛奶巧克力童年怀旧零食巧克力 金丝猴五色板50g*5支（不含白巧克力）,巧克力,从前随处的可见的小小开心，不知何时已经消失在了大街小巷里！不妨从这里，重拾儿时的甜蜜回忆！香浓美味的巧克力块，还是熟悉的味道！,63条评价,https://mall.jd.com/index-10907096.html?from=pc,食味客旗舰店,"
								放心购
						",https://cart.jd.com/gate.action?pid=10042024811313&pcount=1&ptype=1,加入购物车
,33.90,33.90,https://item.jd.com/55463503174.html,赛梦（CEMOI）法国进口 72% 82% 90%迷你纯黑巧克力150g 纯黑可可脂 黑巧 coco 82%迷你黑巧克力150g/袋,巧克力,"夏天可能会化,介意慎拍,化了不退不换不赔偿",500+条评价,https://mall.jd.com/index-182873.html?from=pc,智勇食品专营店,"
								2件9折
						",https://cart.jd.com/gate.action?pid=55463503174&pcount=1&ptype=1,加入购物车
,89.90,89.90,https://item.jd.com/10049807035267.html,德芙（Dove） 巧克力3碗装 丝滑牛奶多种口味经典碗装休闲办公零食居家美味分享装 圣诞节糖果礼物 【3碗】丝滑牛奶+香浓黑巧+摩卡榛仁,巧克力,德芙会场火热上线，多种口味巧克力零食任您选。【休闲零食】【送礼精选】【居家分享】点击前往,2000+条评价,https://mall.jd.com/index-11888970.html?from=pc,德芙晶欧专卖店,"
						",https://cart.jd.com/gate.action?pid=10049807035267&pcount=1&ptype=1,加入购物车
,84.90,84.90,https://item.jd.com/100040883151.html,"
麦提莎 玛氏牛奶巧克力豆桶装640g   正品保证 自营/零食/巧克力/礼物",巧克力,【乐事多】京东超市孕妇级可吃无添加无防腐西梅干454g【限时抢购】(此商品不参加上述活动),2万+条评价,,,"
								自营
								新品
								2件9折
						",https://cart.jd.com/gate.action?pid=100040883151&pcount=1&ptype=1,加入购物车
,69.90,69.90,https://item.jd.com/69965414089.html,爱莲巧（alenka） 进口俄罗斯爱莲巧牌巧克力糖果大头娃娃头焦糖布丁特产零食办公年货喜糖 1000克,巧克力,爱莲巧（alenka） 进口俄罗斯爱莲巧牌巧克力糖果大头娃娃头焦糖布丁特产零食办公年货喜糖 1000克,200+条评价,https://mall.jd.com/index-10024437.html?from=pc,俄罗斯国家馆,"
						",https://cart.jd.com/gate.action?pid=69965414089&pcount=1&ptype=1,加入购物车
,17.90,17.90,https://item.jd.com/10047608459422.html,德芙 巧克力碗装112g丝滑牛奶送女友礼盒装儿童礼物休闲零食批发 丝滑牛奶巧克力112g碗装,巧克力,德芙 巧克力碗装112g丝滑牛奶送女友礼盒装儿童礼物休闲零食批发 丝滑牛奶巧克力112g碗装,20条评价,https://mall.jd.com/index-725025.html?from=pc,吃货妞妞官方旗舰店,"
						",https://cart.jd.com/gate.action?pid=10047608459422&pcount=1&ptype=1,加入购物车
,188.00,188.00,https://item.jd.com/1317092103.html,丹麦进口爱顿博格AnthonBreg酒心巧克力1000g烈酒礼盒零食糖果64支,巧克力,新货！赏味期截止到2023年8月,1000+条评价,https://mall.jd.com/index-91364.html?from=pc,味士奇官方旗舰店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=1317092103&pcount=1&ptype=1,加入购物车
,36.90,36.90,https://item.jd.com/10044518443267.html,进口lindt瑞士莲90%可可黑巧克力片排块100克高纯度可可黑巧不含代可可脂excellence 瑞士莲90%可可黑巧100克,巧克力,约定：夏季巧克力加冰，有融化风险，万一融化了不赔不退,43条评价,https://mall.jd.com/index-11810398.html?from=pc,艾顿伯爵官方旗舰店,"
						",https://cart.jd.com/gate.action?pid=10044518443267&pcount=1&ptype=1,加入购物车
,77.00,77.00,https://item.jd.com/10066100752088.html,德芙 Dove 牛奶巧克力糖果情人儿童节生日礼物圣诞节平安夜女友礼盒装 圣诞限量爱心巧克力礼盒,巧克力,德芙 Dove 牛奶巧克力糖果情人儿童节生日礼物圣诞节平安夜女友礼盒装 圣诞限量爱心巧克力礼盒,10万+条评价,https://mall.jd.com/index-581319.html?from=pc,时特食品专营店,"
								京东物流
						",https://cart.jd.com/gate.action?pid=10066100752088&pcount=1&ptype=1,加入购物车
,36.00,36.00,https://item.jd.com/58437037375.html,大便巧克力奥利给整蛊神器整人巧克力屎粑粑巧克力手工刻字恶搞生日礼物送男女生哥哥男友奇葩闺蜜污 一坨果仁便便+四个字(心形礼盒),巧克力,京东品质优质精选放心购买,200+条评价,https://mall.jd.com/index-10104260.html?from=pc,汇台金食品专营店,"
						",https://cart.jd.com/gate.action?pid=58437037375&pcount=1&ptype=1,加入购物车
,85.00,85.00,https://item.jd.com/10065287479395.html,瑞士莲（Lindt）进口软心混合巧克力500G豆球结婚喜糖婚庆情人节表白礼物节日送礼喜糖伴手礼 香橙口味（1斤）,巧克力,收货后放冰箱里面冷藏几个小时后在拿出来会比较好一点！,1000+条评价,https://mall.jd.com/index-687196.html?from=pc,鑫果果旗舰店,"
								每满85-6
						",https://cart.jd.com/gate.action?pid=10065287479395&pcount=1&ptype=1,加入购物车
,99.00,99.00,https://item.jd.com/71762501375.html,维利斯（villars）瑞士进口巧克力什锦礼盒圣诞节礼物榛子巧克力可可糖果礼盒送女友 什锦盒250g/盒,巧克力,维利斯（villars）瑞士进口巧克力什锦礼盒圣诞节礼物榛子巧克力可可糖果礼盒送女友 什锦盒250g/盒,500+条评价,https://mall.jd.com/index-648271.html?from=pc,AlpineCabin海外旗舰店,"
								品质溯源
						",https://cart.jd.com/gate.action?pid=71762501375&pcount=1&ptype=1,加入购物车
,23.80,23.80,https://item.jd.com/10029505372993.html,德芙巧克力丝滑牛奶/奶香白巧克力/纯黑巧克力多味盒装混合口味婚庆巧克力礼盒送朋友生日礼物喜糖130g 【香浓黑巧克力】130g-兔子铁盒,巧克力,一盒约20颗,2000+条评价,https://mall.jd.com/index-173499.html?from=pc,世恩食品旗舰店,"
								京东物流
								券299-20
						",https://cart.jd.com/gate.action?pid=10029505372993&pcount=1&ptype=1,加入购物车
,58.00,58.00,https://item.jd.com/10022238896288.html,法芙娜法国原装进口黑巧克力排块单一原产地曼特尼桔味64%休闲零食85g,巧克力,法芙娜法国原装进口黑巧克力排块单一原产地曼特尼桔味64%休闲零食85g,90条评价,https://mall.jd.com/index-10304129.html?from=pc,法芙娜旗舰店,"
								券49-5
						",https://cart.jd.com/gate.action?pid=10022238896288&pcount=1&ptype=1,加入购物车
,65.00,65.00,https://item.jd.com/100025164985.html,"
怡浓金典88%可可含量黑巧克力可可脂网红休闲零食黑巧生日礼物400g",巧克力,怡浓金典88%可可含量黑巧克力可可脂网红休闲零食黑巧生日礼物400g,200+条评价,https://mall.jd.com/index-1000089761.html?from=pc,怡浓京东自营旗舰店,"
								自营
								新品
								2件9折
						",https://cart.jd.com/gate.action?pid=100025164985&pcount=1&ptype=1,加入购物车
